term,freq_clickbait,freq_nonclickbait,p_clickbait,p_nonclickbait,log_odds,dominance,ratio_cb_non
kubur,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
konglomerat,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
bacok,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
pitt,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
cruyff,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
tinju,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
petinggi,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
koni,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
lithuania,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
operator,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
fury,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
desainer,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
ammar,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
no,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
camila,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
porno,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
telepon,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
setan,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
lipat,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
soetta,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
animasi,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
girls,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
unair,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
said,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
nyawa,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
lopez,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
joshua,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
hafal,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
airin,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
ratna,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
tyson,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
evangelista,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
asin,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
masing,4,4,7.386724578587363e-05,6.103515625e-05,0.1908194761107123,1.283208953587363e-05,1.0
lenovo,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
nurmagomedov,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
teh,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
serbu,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
daring,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
nya,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
peristiwa,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
indra,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
kantin,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
retak,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
diskriminasi,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
for,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
rapper,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
pinjam,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
adya,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
perkasa,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
gilang,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
mesti,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
afrika,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
histeris,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
profesional,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
mentah,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
siram,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
magang,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
laksono,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
mecca,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
psk,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
susul,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
zina,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
bayern,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
cisauk,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
cenderawasih,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
bambu,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
mulus,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
azizah,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
emery,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
nadal,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
dirgantara,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
helm,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
ilmiah,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
merosot,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
cuti,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
garam,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
jati,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
prisia,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
selenggara,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
art,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
double,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
novel,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
zulkifli,3,3,5.9093796628698905e-05,4.8828125e-05,0.1908194761107123,1.0265671628698902e-05,1.0
tuntut,25,25,0.00038410967808654285,0.0003173828125,0.1908194761107121,6.672686558654284e-05,1.0
saling,12,12,0.00019205483904327143,0.00015869140625,0.1908194761107121,3.336343279327142e-05,1.0
sosial,12,12,0.00019205483904327143,0.00015869140625,0.1908194761107121,3.336343279327142e-05,1.0
umur,12,12,0.00019205483904327143,0.00015869140625,0.1908194761107121,3.336343279327142e-05,1.0
reza,10,10,0.00016250794072892197,0.00013427734375,0.1908194761107121,2.8230596978921963e-05,1.0
sepak,10,10,0.00016250794072892197,0.00013427734375,0.1908194761107121,2.8230596978921963e-05,1.0
luhut,10,10,0.00016250794072892197,0.00013427734375,0.1908194761107121,2.8230596978921963e-05,1.0
berita,10,10,0.00016250794072892197,0.00013427734375,0.1908194761107121,2.8230596978921963e-05,1.0
pisah,10,10,0.00016250794072892197,0.00013427734375,0.1908194761107121,2.8230596978921963e-05,1.0
peringkat,8,8,0.00013296104241457252,0.00010986328125,0.1908194761107121,2.309776116457252e-05,1.0
lupa,8,8,0.00013296104241457252,0.00010986328125,0.1908194761107121,2.309776116457252e-05,1.0
tinggal,131,133,0.0019500952887470638,0.0016357421875,0.17578159874617177,0.00031435310124706376,0.9850746268656716
muda,45,46,0.0006795786612300374,0.00057373046875,0.16931327088974876,0.00010584819248003741,0.9787234042553191
perlu,44,45,0.0006648052120728626,0.0005615234375,0.168840569391937,0.00010328177457286265,0.9782608695652174
bayar,34,35,0.0005170707205011154,0.000439453125,0.16264859914401578,7.761759550111536e-05,0.9722222222222222
sempat,61,63,0.0009159538477448329,0.00078125,0.15907077779613188,0.0001347038477448329,0.96875
bagai,59,61,0.0008864069494304835,0.0007568359375,0.15802965328772126,0.0001295710119304835,0.967741935483871
beli,41,43,0.0006204848646013385,0.000537109375,0.14429946047581932,8.337548960133843e-05,0.9545454545454546
mundur,20,21,0.00031024243230066924,0.0002685546875,0.14429946047581932,4.1687744800669214e-05,0.9545454545454546
biaya,20,21,0.00031024243230066924,0.0002685546875,0.14429946047581932,4.1687744800669214e-05,0.9545454545454546
sikap,20,21,0.00031024243230066924,0.0002685546875,0.14429946047581932,4.1687744800669214e-05,0.9545454545454546
film,76,80,0.0011375555851024538,0.00098876953125,0.1401757432919573,0.0001487860538524539,0.9506172839506173
kenang,37,39,0.0005613910679726396,0.00048828125,0.1395261817231618,7.310981797263962e-05,0.95
of,18,19,0.0002806955339863198,0.000244140625,0.1395261817231618,3.655490898631981e-05,0.95
tipu,16,17,0.00025114863567197033,0.0002197265625,0.1336610622707637,3.1422073171970326e-05,0.9444444444444444
puncak,16,17,0.00025114863567197033,0.0002197265625,0.1336610622707637,3.1422073171970326e-05,0.9444444444444444
jadi,430,458,0.006367356586742307,0.00560302734375,0.12787735615391488,0.0007643292429923071,0.9389978213507625
narkoba,29,31,0.00044320347471524176,0.000390625,0.12628095497314107,5.2578474715241736e-05,0.9375
picu,14,15,0.00022160173735762088,0.0001953125,0.12628095497314107,2.6289237357620868e-05,0.9375
show,14,15,0.00022160173735762088,0.0001953125,0.12628095497314107,2.6289237357620868e-05,0.9375
bukan,55,59,0.0008273131528017847,0.000732421875,0.12182660462376077,9.489127780178467e-05,0.9333333333333333
ria,13,14,0.00020682828820044617,0.00018310546875,0.12182660462376077,2.3722819450446166e-05,0.9333333333333333
barack,13,14,0.00020682828820044617,0.00018310546875,0.12182660462376077,2.3722819450446166e-05,0.9333333333333333
wisata,26,28,0.00039888312724371757,0.00035400390625,0.11936051212856727,4.4879220993717577e-05,0.9310344827586207
makin,51,55,0.0007682193561730857,0.00068359375,0.1167115039569903,8.462560617308575e-05,0.9285714285714286
jam,25,27,0.00038410967808654285,0.000341796875,0.1167115039569903,4.2312803086542875e-05,0.9285714285714286
buang,12,13,0.00019205483904327143,0.0001708984375,0.1167115039569903,2.1156401543271437e-05,0.9285714285714286
anti,12,13,0.00019205483904327143,0.0001708984375,0.1167115039569903,2.1156401543271437e-05,0.9285714285714286
catat,23,25,0.00035456277977219343,0.0003173828125,0.11077676843717588,3.717996727219342e-05,0.9230769230769231
jagorawi,11,12,0.00017728138988609671,0.00015869140625,0.11077676843717588,1.858998363609671e-05,0.9230769230769231
agus,11,12,0.00017728138988609671,0.00015869140625,0.11077676843717588,1.858998363609671e-05,0.9230769230769231
perempuan,43,47,0.0006500317629156879,0.0005859375,0.10380809912108253,6.409426291568792e-05,0.9166666666666666
doa,32,35,0.00048752382218676595,0.000439453125,0.10380809912108253,4.807069718676594e-05,0.9166666666666666
sebar,21,23,0.00032501588145784395,0.00029296875,0.10380809912108253,3.204713145784396e-05,0.9166666666666666
senang,10,11,0.00016250794072892197,0.000146484375,0.10380809912108253,1.602356572892198e-05,0.9166666666666666
game,10,11,0.00016250794072892197,0.000146484375,0.10380809912108253,1.602356572892198e-05,0.9166666666666666
lindung,10,11,0.00016250794072892197,0.000146484375,0.10380809912108253,1.602356572892198e-05,0.9166666666666666
incar,10,11,0.00016250794072892197,0.000146484375,0.10380809912108253,1.602356572892198e-05,0.9166666666666666
waktu,20,22,0.00031024243230066924,0.00028076171875,0.0998476979049856,2.9480713550669258e-05,0.9130434782608695
tilang,20,22,0.00031024243230066924,0.00028076171875,0.0998476979049856,2.9480713550669258e-05,0.9130434782608695
via,9,10,0.00014773449157174726,0.00013427734375,0.09550929630638738,1.345714782174725e-05,0.9090909090909091
kontra,9,10,0.00014773449157174726,0.00013427734375,0.09550929630638738,1.345714782174725e-05,0.9090909090909091
lengkap,28,31,0.00042843002555806705,0.000390625,0.0923794032974596,3.7805025558067023e-05,0.90625
lama,37,41,0.0005613910679726396,0.0005126953125,0.09073601755372968,4.86957554726396e-05,0.9047619047619048
ma,18,20,0.0002806955339863198,0.00025634765625,0.09073601755372968,2.43478777363198e-05,0.9047619047619048
awal,26,29,0.00039888312724371757,0.0003662109375,0.08545896045288588,3.2672189743717566e-05,0.9
top,17,19,0.00026592208482914504,0.000244140625,0.08545896045288588,2.1781459829145044e-05,0.9
maju,17,19,0.00026592208482914504,0.000244140625,0.08545896045288588,2.1781459829145044e-05,0.9
jet,8,9,0.00013296104241457252,0.0001220703125,0.08545896045288588,1.0890729914572522e-05,0.9
vonis,8,9,0.00013296104241457252,0.0001220703125,0.08545896045288588,1.0890729914572522e-05,0.9
yatim,8,9,0.00013296104241457252,0.0001220703125,0.08545896045288588,1.0890729914572522e-05,0.9
kena,43,48,0.0006500317629156879,0.00059814453125,0.0831888119183466,5.1887231665687854e-05,0.8979591836734694
juta,85,95,0.0012705166275170264,0.001171875,0.08081858089638384,9.864162751702641e-05,0.8958333333333334
tempat,33,37,0.0005022972713439407,0.0004638671875,0.07959384100048783,3.8430083843940684e-05,0.8947368421052632
putus,33,37,0.0005022972713439407,0.0004638671875,0.07959384100048783,3.8430083843940684e-05,0.8947368421052632
halal,16,18,0.00025114863567197033,0.00023193359375,0.07959384100048783,1.9215041921970342e-05,0.8947368421052632
uang,57,64,0.0008568600511161341,0.00079345703125,0.07687521676149457,6.340301986613409e-05,0.8923076923076924
tiap,15,17,0.00023637518651479562,0.0002197265625,0.07303644045432885,1.6648624014795613e-05,0.8888888888888888
jawa,15,17,0.00023637518651479562,0.0002197265625,0.07303644045432885,1.6648624014795613e-05,0.8888888888888888
ruang,15,17,0.00023637518651479562,0.0002197265625,0.07303644045432885,1.6648624014795613e-05,0.8888888888888888
model,15,17,0.00023637518651479562,0.0002197265625,0.07303644045432885,1.6648624014795613e-05,0.8888888888888888
maut,15,17,0.00023637518651479562,0.0002197265625,0.07303644045432885,1.6648624014795613e-05,0.8888888888888888
tiba,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
lulus,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
bahuri,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
youtube,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
sempurna,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
duel,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
copot,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
agam,7,8,0.00011818759325739781,0.00010986328125,0.07303644045432885,8.324312007397807e-06,0.8888888888888888
buat,87,98,0.0013000635258313758,0.00120849609375,0.07303644045432864,9.156743208137575e-05,0.8888888888888888
sebut,166,187,0.0024671660092481793,0.002294921875,0.07237132569751818,0.0001722441342481792,0.8882978723404256
henti,38,43,0.0005761645171298143,0.000537109375,0.07019148832209755,3.905514212981429e-05,0.8863636363636364
antar,14,16,0.00022160173735762088,0.00020751953125,0.0656563331567062,1.4082206107620884e-05,0.8823529411764706
konsep,14,16,0.00022160173735762088,0.00020751953125,0.0656563331567062,1.4082206107620884e-05,0.8823529411764706
bawah,14,16,0.00022160173735762088,0.00020751953125,0.0656563331567062,1.4082206107620884e-05,0.8823529411764706
sama,78,89,0.0011671024834168033,0.0010986328125,0.06045765824746865,6.846967091680327e-05,0.8777777777777778
lalu,34,39,0.0005170707205011154,0.00048828125,0.05728808348618958,2.8789470501115375e-05,0.875
buruk,27,31,0.00041365657640089233,0.000390625,0.05728808348618958,2.303157640089231e-05,0.875
adu,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
gaji,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
jiwa,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
new,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
jumat,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
jantung,13,15,0.00020682828820044617,0.0001953125,0.05728808348618958,1.1515788200446155e-05,0.875
lampu,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
andre,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
julio,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
pidato,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
zidane,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
awards,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
sandiaga,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
mahfud,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
lebar,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
kandidat,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
puan,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
untun,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
madura,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
sopir,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
iklan,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
meja,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
tatap,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
raksasa,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
musisi,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
canggih,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
md,6,7,0.00010341414410022308,9.765625e-05,0.05728808348618958,5.757894100223078e-06,0.875
damai,26,30,0.00039888312724371757,0.00037841796875,0.05266913762989504,2.0465158493717555e-05,0.8709677419354839
perdana,26,30,0.00039888312724371757,0.00037841796875,0.05266913762989504,2.0465158493717555e-05,0.8709677419354839
wajib,19,22,0.0002954689831434945,0.00028076171875,0.0510575337355537,1.4707264393494545e-05,0.8695652173913043
mati,45,52,0.0006795786612300374,0.00064697265625,0.0491689590476856,3.260600498003745e-05,0.8679245283018868
lirik,12,14,0.00019205483904327143,0.00018310546875,0.04771863247003881,8.949370293271427e-06,0.8666666666666667
samsung,12,14,0.00019205483904327143,0.00018310546875,0.04771863247003881,8.949370293271427e-06,0.8666666666666667
semangat,12,14,0.00019205483904327143,0.00018310546875,0.04771863247003881,8.949370293271427e-06,0.8666666666666667
tiga,68,79,0.0010193679918450561,0.0009765625,0.04289934603409009,4.2805491845056146e-05,0.8625
mobil,97,113,0.0014477980174031231,0.0013916015625,0.03958850638678879,5.6196454903123094e-05,0.8596491228070176
jelang,48,56,0.0007238990087015616,0.00069580078125,0.03958850638678879,2.8098227451561547e-05,0.8596491228070176
the,53,62,0.0007977662544874351,0.00076904296875,0.03666879628345398,2.8723285737435153e-05,0.8571428571428571
medan,23,27,0.00035456277977219343,0.000341796875,0.03666879628345398,1.276590477219345e-05,0.8571428571428571
mungkin,11,13,0.00017728138988609671,0.0001708984375,0.03666879628345398,6.382952386096725e-06,0.8571428571428571
gigi,11,13,0.00017728138988609671,0.0001708984375,0.03666879628345398,6.382952386096725e-06,0.8571428571428571
tarif,11,13,0.00017728138988609671,0.0001708984375,0.03666879628345398,6.382952386096725e-06,0.8571428571428571
sirkuit,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
tekuk,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
mini,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
andritany,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
adat,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
sabet,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
maharani,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
es,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
tahap,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
jamu,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
laoly,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
usung,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
ilmuwan,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
timpa,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
moga,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
area,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
daki,5,6,8.864069494304836e-05,8.544921875e-05,0.03666879628345398,3.1914761930483624e-06,0.8571428571428571
inspirasi,17,20,0.00026592208482914504,0.00025634765625,0.036668796283453764,9.574428579145033e-06,0.8571428571428571
masjid,17,20,0.00026592208482914504,0.00025634765625,0.036668796283453764,9.574428579145033e-06,0.8571428571428571
angkat,22,26,0.0003397893306150187,0.00032958984375,0.03047682603553293,1.0199486865018694e-05,0.8518518518518519
tumpang,22,26,0.0003397893306150187,0.00032958984375,0.03047682603553293,1.0199486865018694e-05,0.8518518518518519
baru,194,228,0.0028808225856490717,0.00279541015625,0.030097031120219442,8.541242939907184e-05,0.851528384279476
bahaya,27,32,0.00041365657640089233,0.00040283203125,0.02651642481943612,1.0824545150892354e-05,0.8484848484848485
baik,82,97,0.0012261962800455021,0.0011962890625,0.02469260523673802,2.9907217545502036e-05,0.8469387755102041
irish,10,12,0.00016250794072892197,0.00015869140625,0.023765391447545903,3.816534478921969e-06,0.8461538461538461
ban,10,12,0.00016250794072892197,0.00015869140625,0.023765391447545903,3.816534478921969e-06,0.8461538461538461
harga,92,109,0.0013739307716172495,0.0013427734375,0.0229386034715519,3.1157334117249465e-05,0.8454545454545455
celaka,48,57,0.0007238990087015616,0.0007080078125,0.022196763674919566,1.589119620156159e-05,0.8448275862068966
motor,53,63,0.0007977662544874351,0.00078125,0.020920439315314596,1.6516254487435088e-05,0.84375
bijak,15,18,0.00023637518651479562,0.00023193359375,0.01896921918405317,4.4415927647956295e-06,0.8421052631578947
ganti,35,42,0.0005318441696582901,0.00052490234375,0.013138298873259843,6.941825908290109e-06,0.8372093023255814
kevin,9,11,0.00014773449157174726,0.000146484375,0.008497919316757691,1.250116571747267e-06,0.8333333333333334
pohon,9,11,0.00014773449157174726,0.000146484375,0.008497919316757691,1.250116571747267e-06,0.8333333333333334
sulung,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
retas,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
fintech,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
parenting,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
benny,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
heran,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
tualang,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
napi,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
mercedes,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
jahanam,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
setya,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
fitnah,4,5,7.386724578587363e-05,7.32421875e-05,0.008497919316757691,6.250582858736335e-07,0.8333333333333334
